name	type	label	passes	num_identical	note	strain_name	label_w_strain_name
m54257_210914_041224/15926251/ccs	pacbio	1135	30.0	24.0			m54257_210414_133237/12649346/ccs_uid_375685
m54257_210914_210835/59834868/ccs	pacbio	80	16.0	24.0			m54257_210914_041224/15926251/ccs_1135
m54257_210414_133237/4784276/ccs	pacbio	uid_375712	17.0	24.0			m54257_210914_210835/59834868/ccs_80
m54257_210414_133237/12845201/ccs	pacbio	uid_375733	22.0	24.0			m54257_210414_133237/4784276/ccs_uid_375712
m54257_210913_175418/48038273/ccs	pacbio	1606	29.0	24.0			m54257_210414_133237/12845201/ccs_uid_375733
m54257_210914_210835/4653940/ccs	pacbio	1558	64.0	23.0			m54257_210913_175418/48038273/ccs_1606
m54257_210913_175418/14418227/ccs	pacbio	1740	35.0	23.0			m54257_210914_210835/4653940/ccs_1558
m54257_210914_041224/5177892/ccs	pacbio	160	35.0	23.0			m54257_210913_175418/14418227/ccs_1740
m54257_210915_072622/41747007/ccs	pacbio	1068	14.0	23.0			m54257_210914_041224/5177892/ccs_160
m54257_210425_012457/17236157/ccs	pacbio	uid_375747	24.0	23.0			m54257_210915_072622/41747007/ccs_1068
m54257_210913_175418/16581329/ccs	pacbio	1479	19.0	23.0			m54257_210425_012457/17236157/ccs_uid_375747
m54257_210914_041224/15860455/ccs	pacbio	1135	40.0	23.0			m54257_210913_175418/16581329/ccs_1479
m54257_210914_041224/7012725/ccs	pacbio	1010	56.0	22.0			m54257_210914_041224/15860455/ccs_1135
m54257_210913_175418/30999303/ccs	pacbio	1225	16.0	22.0			m54257_210914_041224/7012725/ccs_1010
m54257_210414_133237/13763253/ccs	pacbio	uid_375703	54.0	22.0			m54257_210913_175418/30999303/ccs_1225
m54257_210914_041224/20447945/ccs	pacbio	1135	21.0	22.0			m54257_210414_133237/13763253/ccs_uid_375703
m54257_210414_133237/4719483/ccs	pacbio	uid_375726	27.0	22.0			m54257_210914_041224/20447945/ccs_1135
m54257_210414_133237/19465083/ccs	pacbio	uid_375716	23.0	22.0			m54257_210414_133237/4719483/ccs_uid_375726
m54257_210425_012457/12058816/ccs	pacbio	uid_375766	56.0	22.0			m54257_210414_133237/19465083/ccs_uid_375716
m54257_210914_210835/50528956/ccs	pacbio	1447	48.0	22.0			m54257_210425_012457/12058816/ccs_uid_375766
m54257_210914_041224/20382403/ccs	pacbio	1135	22.0	22.0			m54257_210914_210835/50528956/ccs_1447
m54257_210914_041224/13108084/ccs	pacbio	1135	41.0	22.0			m54257_210914_041224/20382403/ccs_1135
m54257_210914_041224/12648759/ccs	pacbio	1135	13.0	22.0			m54257_210914_041224/13108084/ccs_1135
m54257_210914_041224/36766037/ccs	pacbio	1135	59.0	21.0			m54257_210914_041224/12648759/ccs_1135
m54257_210914_210835/4850167/ccs	pacbio	1746	67.0	21.0			m54257_210914_041224/36766037/ccs_1135
m54257_210914_210835/27984649/ccs	pacbio	1068	22.0	21.0			m54257_210914_210835/4850167/ccs_1746
m54257_210914_041224/4588118/ccs	pacbio	1135	56.0	21.0			m54257_210914_210835/27984649/ccs_1068
m54257_210915_072622/5571388/ccs	pacbio	1068	31.0	21.0			m54257_210914_041224/4588118/ccs_1135
m54257_210914_041224/12321623/ccs	pacbio	1135	62.0	21.0			m54257_210915_072622/5571388/ccs_1068
m54257_210425_012457/11731740/ccs	pacbio	uid_375747	9.0	21.0			m54257_210914_041224/12321623/ccs_1135
m54257_210914_041224/28442829/ccs	pacbio	160	38.0	21.0			m54257_210425_012457/11731740/ccs_uid_375747
m54257_210913_175418/38404521/ccs	pacbio	1471	22.0	21.0			m54257_210914_041224/28442829/ccs_160
m54257_210913_175418/13304643/ccs	pacbio	1332	22.0	21.0			m54257_210913_175418/38404521/ccs_1471
m54257_210913_175418/22282461/ccs	pacbio	2282	41.0	21.0			m54257_210913_175418/13304643/ccs_1332
m54257_210913_175418/43253869/ccs	pacbio	1414	40.0	21.0			m54257_210913_175418/22282461/ccs_2282
m54257_210914_210835/12976401/ccs	pacbio	169	20.0	20.0			m54257_210913_175418/43253869/ccs_1414
m54257_210414_133237/11928379/ccs	pacbio	uid_375733	43.0	20.0			m54257_210914_210835/12976401/ccs_169
m54257_210914_041224/56558327/ccs	pacbio	1135	22.0	20.0			m54257_210414_133237/11928379/ccs_uid_375733
m54257_210913_175418/11731238/ccs	pacbio	2363	33.0	20.0			m54257_210914_041224/56558327/ccs_1135
m54257_210914_041224/19398808/ccs	pacbio	1135	37.0	20.0			m54257_210913_175418/11731238/ccs_2363
m54257_210913_175418/21627716/ccs	pacbio	1740	22.0	20.0			m54257_210914_041224/19398808/ccs_1135
m54257_210914_041224/13631707/ccs	pacbio	1135	14.0	19.0			m54257_210913_175418/21627716/ccs_1740
m54257_210914_210835/16974151/ccs	pacbio	2054	51.0	19.0			m54257_210914_041224/13631707/ccs_1135
m54257_210914_041224/14287096/ccs	pacbio	1135	17.0	19.0			m54257_210914_210835/16974151/ccs_2054
m54257_210915_072622/5440354/ccs	pacbio	1068	32.0	19.0			m54257_210914_041224/14287096/ccs_1135
m54257_210914_210835/12125053/ccs	pacbio	1435	63.0	19.0			m54257_210915_072622/5440354/ccs_1068
m54257_210914_210835/52429131/ccs	pacbio	1558	16.0	19.0			m54257_210914_210835/12125053/ccs_1435
m54257_210914_041224/13763062/ccs	pacbio	1135	47.0	19.0			m54257_210914_210835/52429131/ccs_1558
m54257_210914_210835/38405070/ccs	pacbio	1263	17.0	19.0			m54257_210914_041224/13763062/ccs_1135
m54257_210913_175418/65208437/ccs	pacbio	1262	23.0	19.0			m54257_210914_210835/38405070/ccs_1263
m54257_210914_041224/41026344/ccs	pacbio	1928	18.0	19.0			m54257_210913_175418/65208437/ccs_1262
m54257_210914_210835/47513753/ccs	pacbio	1558	15.0	19.0			m54257_210914_041224/41026344/ccs_1928
m54257_210425_012457/21627838/ccs	pacbio	uid_375800	41.0	19.0			m54257_210914_210835/47513753/ccs_1558
m54257_210915_072622/12779777/ccs	pacbio	1099	20.0	19.0			m54257_210425_012457/21627838/ccs_uid_375800
m54257_210914_210835/23200389/ccs	pacbio	1558	37.0	19.0			m54257_210915_072622/12779777/ccs_1099
m54257_210914_210835/72745959/ccs	pacbio	1558	11.0	19.0			m54257_210914_210835/23200389/ccs_1558
m54257_210913_175418/43647610/ccs	pacbio	1313	49.0	18.0			m54257_210914_210835/72745959/ccs_1558
m54257_210914_041224/13370299/ccs	pacbio	1135	49.0	18.0			m54257_210913_175418/43647610/ccs_1313
m54257_210425_012457/22676169/ccs	pacbio	uid_375739	61.0	18.0			m54257_210914_041224/13370299/ccs_1135
m54257_210425_012457/22348442/ccs	pacbio	uid_375747	63.0	18.0			m54257_210425_012457/22676169/ccs_uid_375739
m54257_210425_012457/34079617/ccs	pacbio	uid_375766	22.0	18.0			m54257_210425_012457/22348442/ccs_uid_375747
m54257_210914_210835/12255363/ccs	pacbio	2054	24.0	18.0			m54257_210425_012457/34079617/ccs_uid_375766
m54257_210915_072622/13304829/ccs	pacbio	1068	41.0	18.0			m54257_210914_210835/12255363/ccs_2054
m54257_210425_012457/26017952/ccs	pacbio	uid_375753	59.0	18.0			m54257_210915_072622/13304829/ccs_1068
m54257_210414_133237/14090875/ccs	pacbio	uid_375716	51.0	18.0			m54257_210425_012457/26017952/ccs_uid_375753
m54257_210414_133237/13304207/ccs	pacbio	uid_375716	11.0	18.0			m54257_210414_133237/14090875/ccs_uid_375716
m54257_210914_041224/58589581/ccs	pacbio	160	46.0	18.0			m54257_210414_133237/13304207/ccs_uid_375716
m54257_210914_210835/33882551/ccs	pacbio	80	30.0	18.0			m54257_210914_041224/58589581/ccs_160
m54257_210915_072622/19267963/ccs	pacbio	1068	52.0	18.0			m54257_210914_210835/33882551/ccs_80
m54257_210914_210835/5767837/ccs	pacbio	1435	40.0	18.0			m54257_210915_072622/19267963/ccs_1068
m54257_210914_041224/4784940/ccs	pacbio	1135	64.0	18.0			m54257_210914_210835/5767837/ccs_1435
m54257_210915_072622/4784778/ccs	pacbio	1327	27.0	17.0			m54257_210914_041224/4784940/ccs_1135
m54257_210913_175418/4522103/ccs	pacbio	1740	26.0	17.0			m54257_210915_072622/4784778/ccs_1327
m54257_210425_012457/4522418/ccs	pacbio	uid_375800	30.0	17.0			m54257_210913_175418/4522103/ccs_1740
m54257_210914_210835/15073923/ccs	pacbio	2054	44.0	17.0			m54257_210425_012457/4522418/ccs_uid_375800
m54257_210914_041224/20185507/ccs	pacbio	1281	19.0	17.0			m54257_210914_210835/15073923/ccs_2054
m54257_210914_041224/15335929/ccs	pacbio	1135	50.0	17.0			m54257_210914_041224/20185507/ccs_1281
m54257_210914_041224/6095741/ccs	pacbio	1135	23.0	17.0			m54257_210914_041224/15335929/ccs_1135
m54257_210414_133237/22806758/ccs	pacbio	uid_375677	60.0	17.0			m54257_210914_041224/6095741/ccs_1135
m54257_210914_041224/24510922/ccs	pacbio	1135	14.0	17.0			m54257_210414_133237/22806758/ccs_uid_375677
m54257_210425_012457/13172930/ccs	pacbio	uid_375766	24.0	17.0			m54257_210914_041224/24510922/ccs_1135
m54257_210913_175418/20316990/ccs	pacbio	1010	37.0	17.0			m54257_210425_012457/13172930/ccs_uid_375766
m54257_210414_133237/11141652/ccs	pacbio	uid_375699	16.0	17.0			m54257_210913_175418/20316990/ccs_1010
m54257_210913_175418/21693315/ccs	pacbio	1869	12.0	17.0			m54257_210414_133237/11141652/ccs_uid_375699
m54257_210914_041224/32375346/ccs	pacbio	1135	66.0	17.0			m54257_210913_175418/21693315/ccs_1869
m54257_210425_012457/31982336/ccs	pacbio	uid_375800	66.0	17.0			m54257_210914_041224/32375346/ccs_1135
m54257_210914_041224/4522817/ccs	pacbio	916	53.0	17.0			m54257_210425_012457/31982336/ccs_uid_375800
m54257_210414_133237/15532493/ccs	pacbio	uid_375733	55.0	17.0			m54257_210914_041224/4522817/ccs_916
m54257_210914_041224/11796693/ccs	pacbio	1135	44.0	16.0			m54257_210414_133237/15532493/ccs_uid_375733
m54257_210425_012457/22544511/ccs	pacbio	uid_375753	48.0	16.0			m54257_210914_041224/11796693/ccs_1135
m54257_210414_133237/11600236/ccs	pacbio	uid_375703	42.0	16.0			m54257_210425_012457/22544511/ccs_uid_375753
m54257_210914_210835/21037832/ccs	pacbio	1558	22.0	16.0			m54257_210414_133237/11600236/ccs_uid_375703
m54257_210425_012457/5046661/ccs	pacbio	uid_375766	44.0	16.0			m54257_210914_210835/21037832/ccs_1558
m54257_210414_133237/61932433/ccs	pacbio	uid_375699	11.0	16.0			m54257_210425_012457/5046661/ccs_uid_375766
m54257_210414_133237/11207494/ccs	pacbio	uid_375650	12.0	16.0			m54257_210414_133237/61932433/ccs_uid_375699
m54257_210914_041224/21627153/ccs	pacbio	1135	43.0	16.0			m54257_210414_133237/11207494/ccs_uid_375650
m54257_210913_175418/11534500/ccs	pacbio	1973	19.0	16.0			m54257_210914_041224/21627153/ccs_1135
m54257_210915_072622/26542544/ccs	pacbio	1597	50.0	16.0			m54257_210913_175418/11534500/ccs_1973
m54257_210914_041224/4784739/ccs	pacbio	1135	38.0	16.0			m54257_210915_072622/26542544/ccs_1597
m54257_210914_210835/5767486/ccs	pacbio	1435	65.0	16.0			m54257_210914_041224/4784739/ccs_1135
m54257_210914_041224/17302273/ccs	pacbio	1135	46.0	16.0			m54257_210914_210835/5767486/ccs_1435
m54257_210914_041224/25034906/ccs	pacbio	1135	53.0	16.0			m54257_210914_041224/17302273/ccs_1135
m54257_210425_181849/16647051/ccs	pacbio	uid_375791	64.0	16.0			m54257_210914_041224/25034906/ccs_1135
m54257_210914_041224/19988601/ccs	pacbio	1135	40.0	16.0			m54257_210425_181849/16647051/ccs_uid_375791
m54257_210914_041224/13042457/ccs	pacbio	1281	20.0	16.0			m54257_210914_041224/19988601/ccs_1135
m54257_210915_072622/15925881/ccs	pacbio	1068	40.0	16.0			m54257_210914_041224/13042457/ccs_1281
m54257_210914_041224/17891874/ccs	pacbio	1135	19.0	16.0			m54257_210915_072622/15925881/ccs_1068
m54257_210914_210835/14877664/ccs	pacbio	1447	24.0	16.0			m54257_210914_041224/17891874/ccs_1135
m54257_210914_210835/50397613/ccs	pacbio	1558	30.0	15.0			m54257_210914_210835/14877664/ccs_1447
m54257_210914_041224/18350778/ccs	pacbio	1135	50.0	15.0			m54257_210914_210835/50397613/ccs_1558
m54257_210914_041224/18022523/ccs	pacbio	1135	62.0	15.0			m54257_210914_041224/18350778/ccs_1135
m54257_210914_041224/37355615/ccs	pacbio	1135	53.0	15.0			m54257_210914_041224/18022523/ccs_1135
m54257_210913_175418/17301739/ccs	pacbio	1313	17.0	15.0			m54257_210914_041224/37355615/ccs_1135
m54257_210914_210835/4522299/ccs	pacbio	1327	56.0	15.0			m54257_210913_175418/17301739/ccs_1313
m54257_210914_041224/18481784/ccs	pacbio	1135	36.0	15.0			m54257_210914_210835/4522299/ccs_1327
m54257_210425_012457/16908939/ccs	pacbio	uid_375751	47.0	15.0			m54257_210914_041224/18481784/ccs_1135
m54257_210913_175418/5833311/ccs	pacbio	1316	15.0	15.0			m54257_210425_012457/16908939/ccs_uid_375751
m54257_210914_210835/14222234/ccs	pacbio	1243	30.0	15.0			m54257_210913_175418/5833311/ccs_1316
m54257_210914_041224/4588042/ccs	pacbio	3041	63.0	15.0			m54257_210914_210835/14222234/ccs_1243
m54257_210914_041224/13238518/ccs	pacbio	916	33.0	15.0			m54257_210914_041224/4588042/ccs_3041
m54257_210914_210835/69796275/ccs	pacbio	1558	14.0	15.0			m54257_210914_041224/13238518/ccs_916
m54257_210913_175418/54264231/ccs	pacbio	1313	16.0	15.0			m54257_210914_210835/69796275/ccs_1558
m54257_210425_012457/11600784/ccs	pacbio	uid_375800	20.0	15.0			m54257_210913_175418/54264231/ccs_1313
m54257_210914_041224/5439664/ccs	pacbio	1894	57.0	14.0			m54257_210425_012457/11600784/ccs_uid_375800
m54257_210914_041224/19989427/ccs	pacbio	1135	43.0	14.0			m54257_210914_041224/5439664/ccs_1894
m54257_210414_133237/15007898/ccs	pacbio	uid_375721	45.0	14.0			m54257_210914_041224/19989427/ccs_1135
m54257_210425_012457/20119916/ccs	pacbio	uid_375800	21.0	14.0			m54257_210414_133237/15007898/ccs_uid_375721
m54257_210913_175418/27591230/ccs	pacbio	1135	31.0	14.0			m54257_210425_012457/20119916/ccs_uid_375800
m54257_210914_041224/12517818/ccs	pacbio	1135	36.0	14.0			m54257_210913_175418/27591230/ccs_1135
m54257_210913_175418/19006361/ccs	pacbio	1471	30.0	14.0			m54257_210914_041224/12517818/ccs_1135
m54257_210425_012457/17892139/ccs	pacbio	uid_375800	11.0	14.0			m54257_210913_175418/19006361/ccs_1471
m54257_210914_041224/58786403/ccs	pacbio	1298	66.0	14.0			m54257_210425_012457/17892139/ccs_uid_375800
m54257_210425_012457/7930382/ccs	pacbio	uid_375800	41.0	14.0			m54257_210914_041224/58786403/ccs_1298
m54257_210425_012457/16843287/ccs	pacbio	uid_375785	40.0	14.0			m54257_210425_012457/7930382/ccs_uid_375800
m54257_210914_210835/11862291/ccs	pacbio	1558	24.0	14.0			m54257_210425_012457/16843287/ccs_uid_375785
m54257_210915_072622/4456954/ccs	pacbio	1597	65.0	14.0			m54257_210914_210835/11862291/ccs_1558
m54257_210414_133237/4522189/ccs	pacbio	uid_375716	49.0	14.0			m54257_210915_072622/4456954/ccs_1597
m54257_210914_210835/23331221/ccs	pacbio	169	43.0	14.0			m54257_210414_133237/4522189/ccs_uid_375716
m54257_210915_072622/6554325/ccs	pacbio	1099	54.0	14.0			m54257_210914_210835/23331221/ccs_169
m54257_210914_041224/5308821/ccs	pacbio	1135	22.0	14.0			m54257_210915_072622/6554325/ccs_1099
m54257_210913_175418/15663732/ccs	pacbio	1471	36.0	14.0			m54257_210914_041224/5308821/ccs_1135
m54257_210414_133237/11142113/ccs	pacbio	uid_375733	44.0	14.0			m54257_210913_175418/15663732/ccs_1471
m54257_210414_133237/11665725/ccs	pacbio	uid_375727	36.0	14.0			m54257_210414_133237/11142113/ccs_uid_375733
m54257_210914_210835/36701146/ccs	pacbio	1653	53.0	14.0			m54257_210414_133237/11665725/ccs_uid_375727
m54257_210914_210835/11468873/ccs	pacbio	1435	24.0	13.0			m54257_210914_210835/36701146/ccs_1653
m54257_210914_210835/12517962/ccs	pacbio	1327	51.0	13.0			m54257_210914_210835/11468873/ccs_1435
m54257_210425_012457/18481370/ccs	pacbio	uid_375766	45.0	13.0			m54257_210914_210835/12517962/ccs_1327
m54257_210914_041224/13435614/ccs	pacbio	1135	44.0	13.0			m54257_210425_012457/18481370/ccs_uid_375766
m54257_210914_041224/14024851/ccs	pacbio	1135	20.0	13.0			m54257_210914_041224/13435614/ccs_1135
m54257_210913_175418/12911419/ccs	pacbio	1262	20.0	13.0			m54257_210914_041224/14024851/ccs_1135
m54257_210914_041224/24248623/ccs	pacbio	1135	19.0	13.0			m54257_210913_175418/12911419/ccs_1262
m54257_210915_072622/16908881/ccs	pacbio	1068	28.0	13.0			m54257_210914_041224/24248623/ccs_1135
m54257_210914_041224/21365357/ccs	pacbio	1010	14.0	13.0			m54257_210915_072622/16908881/ccs_1068
m54257_210414_133237/18350966/ccs	pacbio	uid_375733	43.0	13.0			m54257_210914_041224/21365357/ccs_1010
m54257_210913_175418/5702614/ccs	pacbio	1740	25.0	13.0			m54257_210414_133237/18350966/ccs_uid_375733
m54257_210913_175418/55837379/ccs	pacbio	1740	22.0	13.0			m54257_210913_175418/5702614/ccs_1740
m54257_210913_175418/52888158/ccs	pacbio	1740	20.0	13.0			m54257_210913_175418/55837379/ccs_1740
m54257_210914_210835/16515935/ccs	pacbio	2054	63.0	13.0			m54257_210913_175418/52888158/ccs_1740
m54257_210915_072622/41746660/ccs	pacbio	1068	48.0	13.0			m54257_210914_210835/16515935/ccs_2054
m54257_210913_175418/4325866/ccs	pacbio	1479	16.0	13.0			m54257_210915_072622/41746660/ccs_1068
m54257_210914_210835/13632469/ccs	pacbio	1327	13.0	13.0			m54257_210913_175418/4325866/ccs_1479
m54257_210914_041224/16646740/ccs	pacbio	916	37.0	13.0			m54257_210914_210835/13632469/ccs_1327
m54257_210913_175418/56886047/ccs	pacbio	1899	45.0	13.0			m54257_210914_041224/16646740/ccs_916
m54257_210914_041224/13107557/ccs	pacbio	160	62.0	13.0			m54257_210913_175418/56886047/ccs_1899
m54257_210914_041224/14680619/ccs	pacbio	1135	29.0	13.0			m54257_210914_041224/13107557/ccs_160
m54257_210425_012457/28115708/ccs	pacbio	uid_375747	20.0	13.0			m54257_210914_041224/14680619/ccs_1135
m54257_210915_072622/57344798/ccs	pacbio	1435	43.0	13.0			m54257_210425_012457/28115708/ccs_uid_375747
m54257_210915_072622/62587502/ccs	pacbio	1435	30.0	13.0			m54257_210915_072622/57344798/ccs_1435
m54257_210914_041224/48628414/ccs	pacbio	1135	42.0	13.0			m54257_210915_072622/62587502/ccs_1435
m54257_210414_133237/17957059/ccs	pacbio	uid_375703	26.0	13.0			m54257_210914_041224/48628414/ccs_1135
m54257_210914_041224/26739340/ccs	pacbio	1135	33.0	13.0			m54257_210414_133237/17957059/ccs_uid_375703
m54257_210414_133237/13501407/ccs	pacbio	uid_375703	15.0	13.0			m54257_210914_041224/26739340/ccs_1135
m54257_210914_210835/18154387/ccs	pacbio	1483	37.0	13.0			m54257_210414_133237/13501407/ccs_uid_375703
m54257_210914_041224/28836661/ccs	pacbio	1135	45.0	13.0			m54257_210914_210835/18154387/ccs_1483
m54257_210914_210835/36111052/ccs	pacbio	90	61.0	12.0			m54257_210914_041224/28836661/ccs_1135
m54257_210914_041224/16908400/ccs	pacbio	1135	12.0	12.0			m54257_210914_210835/36111052/ccs_90
m54257_210914_041224/13828572/ccs	pacbio	1135	48.0	12.0			m54257_210914_041224/16908400/ccs_1135
m54257_210913_175418/62259942/ccs	pacbio	1740	12.0	12.0			m54257_210914_041224/13828572/ccs_1135
m54257_210915_072622/24642464/ccs	pacbio	1068	38.0	12.0			m54257_210913_175418/62259942/ccs_1740
m54257_210914_041224/22741987/ccs	pacbio	1135	46.0	12.0			m54257_210915_072622/24642464/ccs_1068
m54257_210425_012457/15860528/ccs	pacbio	uid_375766	29.0	12.0			m54257_210914_041224/22741987/ccs_1135
m54257_210913_175418/15663749/ccs	pacbio	1262	38.0	12.0			m54257_210425_012457/15860528/ccs_uid_375766
m54257_210913_175418/73925423/ccs	pacbio	2174	40.0	12.0			m54257_210913_175418/15663749/ccs_1262
m54257_210913_175418/12255331/ccs	pacbio	1740	16.0	12.0			m54257_210913_175418/73925423/ccs_2174
m54257_210414_133237/5243438/ccs	pacbio	uid_375716	23.0	12.0			m54257_210913_175418/12255331/ccs_1740
m54257_210914_041224/13959849/ccs	pacbio	1135	38.0	12.0			m54257_210414_133237/5243438/ccs_uid_375716
m54257_210914_041224/13631897/ccs	pacbio	1148	16.0	12.0			m54257_210914_041224/13959849/ccs_1135
m54257_210914_041224/24970199/ccs	pacbio	1135	30.0	12.0			m54257_210914_041224/13631897/ccs_1148
m54257_210913_175418/13107673/ccs	pacbio	1332	34.0	12.0			m54257_210914_041224/24970199/ccs_1135
m54257_210913_175418/42140526/ccs	pacbio	1740	35.0	12.0			m54257_210913_175418/13107673/ccs_1332
m54257_210914_210835/21954823/ccs	pacbio	1796	41.0	12.0			m54257_210913_175418/42140526/ccs_1740
m54257_210914_041224/41944016/ccs	pacbio	1162	38.0	12.0			m54257_210914_210835/21954823/ccs_1796
m54257_210914_210835/21824260/ccs	pacbio	1435	50.0	12.0			m54257_210914_041224/41944016/ccs_1162
m54257_210913_175418/13894466/ccs	pacbio	1332	17.0	12.0			m54257_210914_210835/21824260/ccs_1435
m54257_210414_133237/16384867/ccs	pacbio	uid_375733	24.0	12.0			m54257_210913_175418/13894466/ccs_1332
m54257_210913_175418/34668810/ccs	pacbio	1740	12.0	12.0			m54257_210414_133237/16384867/ccs_uid_375733
m54257_210914_041224/16843329/ccs	pacbio	1281	40.0	12.0			m54257_210913_175418/34668810/ccs_1740
m54257_210414_133237/26935948/ccs	pacbio	uid_375733	27.0	12.0			m54257_210914_041224/16843329/ccs_1281
m54257_210914_041224/4915898/ccs	pacbio	1135	58.0	12.0			m54257_210414_133237/26935948/ccs_uid_375733
m54257_210914_041224/17826560/ccs	pacbio	1135	42.0	12.0			m54257_210914_041224/4915898/ccs_1135
m54257_210425_012457/28377248/ccs	pacbio	uid_375747	44.0	12.0			m54257_210914_041224/17826560/ccs_1135
m54257_210414_133237/4522231/ccs	pacbio	uid_375712	17.0	12.0			m54257_210425_012457/28377248/ccs_uid_375747
m54257_210914_041224/18088705/ccs	pacbio	197	18.0	12.0			m54257_210414_133237/4522231/ccs_uid_375712
m54257_210425_012457/29950138/ccs	pacbio	uid_375796	55.0	12.0			m54257_210914_041224/18088705/ccs_197
m54257_210915_072622/29033297/ccs	pacbio	1068	14.0	12.0			m54257_210425_012457/29950138/ccs_uid_375796
m54257_210915_072622/15073767/ccs	pacbio	1447	66.0	12.0			m54257_210915_072622/29033297/ccs_1068
m54257_210914_041224/11666129/ccs	pacbio	3045	58.0	12.0			m54257_210915_072622/15073767/ccs_1447
m54257_210914_041224/55837168/ccs	pacbio	1135	52.0	12.0			m54257_210914_041224/11666129/ccs_3045
m54257_210914_041224/5505567/ccs	pacbio	1135	44.0	12.0			m54257_210914_041224/55837168/ccs_1135
m54257_210914_210835/20709802/ccs	pacbio	1435	18.0	11.0			m54257_210914_041224/5505567/ccs_1135
m54257_210425_012457/25297677/ccs	pacbio	uid_375818	37.0	11.0			m54257_210914_210835/20709802/ccs_1435
m54257_210914_041224/33882235/ccs	pacbio	1928	23.0	11.0			m54257_210425_012457/25297677/ccs_uid_375818
m54257_210425_012457/25100538/ccs	pacbio	uid_375739	29.0	11.0			m54257_210914_041224/33882235/ccs_1928
m54257_210914_041224/14352880/ccs	pacbio	916	52.0	11.0			m54257_210425_012457/25100538/ccs_uid_375739
m54257_210914_210835/59114337/ccs	pacbio	1435	67.0	11.0			m54257_210914_041224/14352880/ccs_916
m54257_210914_041224/43843766/ccs	pacbio	1135	49.0	11.0			m54257_210914_210835/59114337/ccs_1435
m54257_210914_041224/13566614/ccs	pacbio	1135	12.0	11.0			m54257_210914_041224/43843766/ccs_1135
m54257_210914_041224/5243129/ccs	pacbio	1606	9.0	11.0			m54257_210914_041224/13566614/ccs_1135
m54257_210914_041224/26476642/ccs	pacbio	1135	49.0	11.0			m54257_210914_041224/5243129/ccs_1606
m54257_210914_041224/14811647/ccs	pacbio	916	51.0	11.0			m54257_210914_041224/26476642/ccs_1135
m54257_210425_012457/5571024/ccs	pacbio	uid_375800	25.0	11.0			m54257_210914_041224/14811647/ccs_916
m54257_210913_175418/28705124/ccs	pacbio	1740	11.0	11.0			m54257_210425_012457/5571024/ccs_uid_375800
m54257_210913_175418/54526141/ccs	pacbio	1606	40.0	11.0			m54257_210913_175418/28705124/ccs_1740
m54257_210913_175418/38338903/ccs	pacbio	1316	31.0	11.0			m54257_210913_175418/54526141/ccs_1606
m54257_210425_012457/15008096/ccs	pacbio	uid_375819	60.0	11.0			m54257_210913_175418/38338903/ccs_1316
m54257_210914_041224/11468969/ccs	pacbio	491	17.0	11.0			m54257_210425_012457/15008096/ccs_uid_375819
m54257_210914_041224/22086448/ccs	pacbio	1135	29.0	11.0			m54257_210914_041224/11468969/ccs_491
m54257_210914_041224/14681009/ccs	pacbio	1135	33.0	11.0			m54257_210914_041224/22086448/ccs_1135
m54257_210914_041224/4326289/ccs	pacbio	1135	25.0	11.0			m54257_210914_041224/14681009/ccs_1135
m54257_210425_012457/38535237/ccs	pacbio	uid_375819	32.0	11.0			m54257_210914_041224/4326289/ccs_1135
m54257_210425_012457/18940052/ccs	pacbio	uid_375800	35.0	11.0			m54257_210425_012457/38535237/ccs_uid_375819
m54257_210913_175418/13566663/ccs	pacbio	1740	14.0	11.0			m54257_210425_012457/18940052/ccs_uid_375800
m54257_210425_012457/13238645/ccs	pacbio	uid_375794	32.0	11.0			m54257_210913_175418/13566663/ccs_1740
m54257_210913_175418/61145827/ccs	pacbio	1471	36.0	11.0			m54257_210425_012457/13238645/ccs_uid_375794
m54257_210914_041224/57868610/ccs	pacbio	1135	61.0	11.0			m54257_210913_175418/61145827/ccs_1471
m54257_210914_041224/8192326/ccs	pacbio	1010	41.0	11.0			m54257_210914_041224/57868610/ccs_1135
m54257_210425_012457/13173362/ccs	pacbio	uid_375766	70.0	11.0			m54257_210914_041224/8192326/ccs_1010
m54257_210425_012457/18481876/ccs	pacbio	uid_375747	34.0	11.0			m54257_210425_012457/13173362/ccs_uid_375766
m54257_210914_210835/52101855/ccs	pacbio	1558	26.0	11.0			m54257_210425_012457/18481876/ccs_uid_375747
m54257_210913_175418/16974439/ccs	pacbio	1471	37.0	11.0			m54257_210914_210835/52101855/ccs_1558
m54257_210425_012457/4522905/ccs	pacbio	uid_375747	43.0	11.0			m54257_210913_175418/16974439/ccs_1471
m54257_210914_041224/12059166/ccs	pacbio	1135	24.0	11.0			m54257_210425_012457/4522905/ccs_uid_375747
m54257_210914_041224/14615005/ccs	pacbio	1135	13.0	11.0			m54257_210914_041224/12059166/ccs_1135
m54257_210915_072622/15008060/ccs	pacbio	1099	39.0	11.0			m54257_210914_041224/14615005/ccs_1135
m54257_210915_072622/4719151/ccs	pacbio	8	15.0	11.0			m54257_210915_072622/15008060/ccs_1099
m54257_210414_133237/16384115/ccs	pacbio	uid_375721	48.0	11.0			m54257_210915_072622/4719151/ccs_8
m54257_210414_133237/71959278/ccs	pacbio	uid_375644	13.0	10.0			m54257_210414_133237/16384115/ccs_uid_375721
